OrgIndexId,OrgCodeKey,OrganizationLevel,ESDOrganizationId,ESDName,DistrictCode,DistrictName,SchoolCode,SchoolName,DisplayName,RowCount,FileIndex
1486,School|100006|17414|4532,School,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,4532,Elizabeth Blackwell Elementary,Elizabeth Blackwell Elementary | Lake Washington School District | Puget Sound Educational Service District 121,39,Assmt_S_17414_4532
1487,School|100006|17414|5053,School,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,5053,Rosa Parks Elementary,Rosa Parks Elementary | Lake Washington School District | Puget Sound Educational Service District 121,39,Assmt_S_17414_5053
1488,School|100006|17414|5139,School,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,5139,Rachel Carson Elementary,Rachel Carson Elementary | Lake Washington School District | Puget Sound Educational Service District 121,39,Assmt_S_17414_5139
1489,School|100006|17414|5511,School,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,5511,Clara Barton Elementary School,Clara Barton Elementary School | Lake Washington School District | Puget Sound Educational Service District 121,23,Assmt_S_17414_5511
1490,School|100006|17414|5512,School,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,5512,Ella Baker Elementary School,Ella Baker Elementary School | Lake Washington School District | Puget Sound Educational Service District 121,23,Assmt_S_17414_5512
1491,School|100006|17414|5597,School,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,5597,Timberline Middle School,Timberline Middle School | Lake Washington School District | Puget Sound Educational Service District 121,20,Assmt_S_17414_5597
1492,School|100006|17414|5678,School,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,5678,Sammamish River Valley Online School,Sammamish River Valley Online School | Lake Washington School District | Puget Sound Educational Service District 121,21,Assmt_S_17414_5678
1493,School|100006|17415|2565,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,2565,Meridian Elementary School,Meridian Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_2565
1494,School|100006|17415|2797,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,2797,Kent-Meridian High School,Kent-Meridian High School | Kent School District | Puget Sound Educational Service District 121,22,Assmt_S_17415_2797
1495,School|100006|17415|2851,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,2851,East Hill Elementary School,East Hill Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_2851
1496,School|100006|17415|3233,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3233,Meridian Middle School,Meridian Middle School | Kent School District | Puget Sound Educational Service District 121,32,Assmt_S_17415_3233
1497,School|100006|17415|3388,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3388,Covington Elementary School,Covington Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3388
1498,School|100006|17415|3389,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3389,Scenic Hill Elementary School,Scenic Hill Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3389
1499,School|100006|17415|3491,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3491,Park Orchard Elementary School,Park Orchard Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3491
1500,School|100006|17415|3550,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3550,Lake Youngs Elementary School,Lake Youngs Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3550
1501,School|100006|17415|3593,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3593,Pine Tree Elementary School,Pine Tree Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3593
1502,School|100006|17415|3640,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3640,Kentridge High School,Kentridge High School | Kent School District | Puget Sound Educational Service District 121,21,Assmt_S_17415_3640
1503,School|100006|17415|3676,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3676,Cedar Valley Elementary School,Cedar Valley Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3676
1504,School|100006|17415|3677,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3677,Springbrook Elementary School,Springbrook Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3677
1505,School|100006|17415|3678,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3678,Fairwood Elementary School,Fairwood Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3678
1506,School|100006|17415|3707,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3707,Soos Creek Elementary School,Soos Creek Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3707
1507,School|100006|17415|3708,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3708,Grass Lake Elementary School,Grass Lake Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_3708
1508,School|100006|17415|3764,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,3764,Meeker Middle School,Meeker Middle School | Kent School District | Puget Sound Educational Service District 121,32,Assmt_S_17415_3764
1509,School|100006|17415|4126,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4126,Crestwood Elementary School,Crestwood Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4126
1510,School|100006|17415|4127,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4127,Mattson Middle School,Mattson Middle School | Kent School District | Puget Sound Educational Service District 121,32,Assmt_S_17415_4127
1511,School|100006|17415|4128,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4128,Kentwood High School,Kentwood High School | Kent School District | Puget Sound Educational Service District 121,21,Assmt_S_17415_4128
1512,School|100006|17415|4293,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4293,Ridgewood Elementary School,Ridgewood Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4293
1513,School|100006|17415|4294,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4294,Martin Sortun Elementary School,Martin Sortun Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4294
1514,School|100006|17415|4301,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4301,Jenkins Creek Elementary School,Jenkins Creek Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4301
1515,School|100006|17415|4345,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4345,Horizon Elementary School,Horizon Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4345
1516,School|100006|17415|4353,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4353,Carriage Crest Elementary School,Carriage Crest Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4353
1517,School|100006|17415|4356,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4356,Neely O Brien Elementary School,Neely O Brien Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4356
1518,School|100006|17415|4413,School,100006,Puget Sound Educational Service District 121,17415,Kent School District,4413,George T. Daniel Elementary School,George T. Daniel Elementary School | Kent School District | Puget Sound Educational Service District 121,47,Assmt_S_17415_4413
